SampleDate,Fishery,FishNumber,Length,Weight,Gonad,gear,Age,District,Subdistrict
4/26/2018,4,268,262,256,3,5,5,326,12
4/26/2018,4,319,302,382,5,5,8,326,12
4/26/2018,4,58,272,306,5,5,5,326,12
4/26/2018,4,309,257,233,5,5,5,326,12
4/26/2018,4,308,284,314,5,5,5,326,12
4/26/2018,4,307,259,246,5,5,6,326,12
4/26/2018,4,267,302,407,3,5,9,326,12
4/26/2018,4,306,283,313,5,5,7,326,12
4/26/2018,4,269,284,395,5,5,8,326,12
4/26/2018,4,328,270,283,5,5,5,326,12
4/26/2018,4,337,316,474,5,5,9,326,12
4/26/2018,4,336,264,240,5,5,5,326,12
4/26/2018,4,335,265,234,5,5,5,326,12
4/26/2018,4,334,260,275,5,5,5,326,12
4/26/2018,4,333,307,313,7,5,8,326,12
4/26/2018,4,332,300,395,5,5,8,326,12
4/26/2018,4,317,284,359,3,5,28,326,12
4/26/2018,4,329,314,388,3,5,28,326,12
4/26/2018,4,57,268,245,5,5,6,326,12
4/26/2018,4,327,322,434,5,5,28,326,12
4/26/2018,4,326,272,274,5,5,28,326,12
4/26/2018,4,324,249,247,5,5,5,326,12
4/26/2018,4,88,258,221,5,5,6,326,12
4/26/2018,4,322,279,362,5,5,28,326,12
4/26/2018,4,320,271,269,5,5,28,326,12
4/26/2018,4,330,322,549,5,5,10,326,12
4/26/2018,4,239,237,162,5,5,4,326,12
4/26/2018,4,248,297,356,5,5,9,326,12
4/26/2018,4,247,305,360,5,5,8,326,12
4/26/2018,4,246,315,511,5,5,28,326,12
4/26/2018,4,245,319,525,5,5,9,326,12
4/26/2018,4,244,261,201,5,5,5,326,12
4/26/2018,4,243,327,554,5,5,9,326,12
4/26/2018,4,305,295,351,5,5,11,326,12
4/26/2018,4,240,297,334,3,5,8,326,12
4/26/2018,4,253,239,180,5,5,4,326,12
4/26/2018,4,238,296,364,5,5,10,326,12
4/26/2018,4,237,282,313,5,5,7,326,12
4/26/2018,4,236,256,224,5,5,4,326,12
4/26/2018,4,235,245,204,5,5,5,326,12
4/26/2018,4,234,241,192,5,5,4,326,12
4/26/2018,4,233,286,332,5,5,8,326,12
4/26/2018,4,242,290,359,5,5,6,326,12
4/26/2018,4,260,306,349,5,5,7,326,12
4/26/2018,4,325,302,377,5,5,6,326,12
4/26/2018,4,303,256,242,5,5,28,326,12
4/26/2018,4,56,303,317,5,5,7,326,12
4/26/2018,4,266,289,359,5,5,11,326,12
4/26/2018,4,265,262,281,5,5,5,326,12
4/26/2018,4,264,255,218,5,5,5,326,12
4/26/2018,4,249,315,451,5,5,10,326,12
4/26/2018,4,262,285,351,5,5,10,326,12
4/26/2018,4,252,282,258,5,5,5,326,12
4/26/2018,4,259,284,286,3,5,8,326,12
4/26/2018,4,258,283,312,5,5,7,326,12
4/26/2018,4,257,261,219,5,5,5,326,12
4/26/2018,4,256,265,258,5,5,5,326,12
4/26/2018,4,255,290,310,5,5,7,326,12
4/26/2018,4,254,286,323,5,5,28,326,12
4/26/2018,4,304,296,394,5,5,8,326,12
4/26/2018,4,263,306,423,5,5,9,326,12
4/26/2018,4,323,307,412,5,5,9,326,12
4/26/2018,4,26,296,362,3,5,9,326,21
4/26/2018,4,34,297,425,3,5,11,326,21
4/26/2018,4,37,313,445,3,5,28,326,21
4/26/2018,4,36,305,347,7,5,8,326,21
4/26/2018,4,35,328,509,5,5,10,326,21
4/26/2018,4,33,323,465,3,5,11,326,21
4/26/2018,4,30,303,307,3,5,28,326,21
4/26/2018,4,29,292,309,3,5,7,326,21
4/26/2018,4,28,286,266,3,5,10,326,21
4/26/2018,4,27,300,376,5,5,7,326,21
4/26/2018,4,321,335,581,5,5,12,326,21
4/26/2018,4,38,250,224,3,5,5,326,21
4/26/2018,4,39,310,390,3,5,28,326,21
4/26/2018,4,351,308,374,5,5,9,326,21
4/26/2018,4,40,265,226,5,5,5,326,21
4/26/2018,4,42,314,410,3,5,7,326,21
4/26/2018,4,3,333,553,3,5,10,326,21
4/26/2018,4,43,301,348,3,5,8,326,21
4/26/2018,4,4,308,353,3,5,28,326,21
4/26/2018,4,5,326,391,5,5,10,326,21
4/26/2018,4,44,346,533,5,5,10,326,21
4/26/2018,4,311,315,405,5,5,10,326,21
4/26/2018,4,361,304,371,5,5,28,326,21
4/26/2018,4,16,251,179,5,5,4,326,21
4/26/2018,4,6,333,437,5,5,28,326,21
4/26/2018,4,17,310,350,3,5,7,326,21
4/26/2018,4,68,332,495,3,5,11,326,21
4/26/2018,4,45,311,481,5,5,28,326,21
4/26/2018,4,221,262,232,5,5,5,326,21
4/26/2018,4,231,323,361,7,5,9,326,21
4/26/2018,4,232,310,355,3,5,9,326,21
4/26/2018,4,241,296,325,5,5,6,326,21
4/26/2018,4,251,304,289,3,5,9,326,21
4/26/2018,4,12,319,426,3,5,9,326,21
4/26/2018,4,13,317,346,3,5,28,326,21
4/26/2018,4,14,335,437,3,5,29,326,21
4/26/2018,4,271,310,356,3,5,28,326,21
4/26/2018,4,261,317,397,3,5,9,326,21
4/26/2018,4,25,314,464,3,5,7,326,21
4/26/2018,4,18,289,371,5,5,7,326,21
4/26/2018,4,281,303,363,5,5,9,326,21
4/26/2018,4,19,317,430,3,5,9,326,21
4/26/2018,4,20,314,373,3,5,8,326,21
4/26/2018,4,125,337,426,3,5,10,326,21
4/26/2018,4,291,284,296,3,5,8,326,21
4/26/2018,4,22,303,334,3,5,7,326,21
4/26/2018,4,301,335,519,5,5,9,326,21
4/26/2018,4,306,299,269,7,5,28,326,21
4/26/2018,4,23,300,397,3,5,10,326,21
4/26/2018,4,24,305,339,3,5,9,326,21
4/26/2018,4,15,272,279,5,5,5,326,21
4/26/2018,4,82,319,394,5,5,9,326,21
4/26/2018,4,69,328,445,3,5,7,326,21
4/26/2018,4,70,320,384,7,5,9,326,21
4/26/2018,4,11,304,358,5,5,6,326,21
4/26/2018,4,72,254,185,3,5,5,326,21
4/26/2018,4,73,334,515,5,5,9,326,21
4/26/2018,4,74,292,348,5,5,8,326,21
4/26/2018,4,75,287,251,3,5,6,326,21
4/26/2018,4,76,315,359,3,5,9,326,21
4/26/2018,4,77,296,305,5,5,10,326,21
4/26/2018,4,78,298,330,3,5,11,326,21
4/26/2018,4,66,261,219,3,5,5,326,21
4/26/2018,4,80,304,353,5,5,11,326,21
4/26/2018,4,211,285,289,5,5,28,326,21
4/26/2018,4,83,306,367,3,5,28,326,21
4/26/2018,4,84,319,496,5,5,10,326,21
4/26/2018,4,85,341,538,3,5,28,326,21
4/26/2018,4,86,293,351,3,5,28,326,21
4/26/2018,4,87,311,345,3,5,7,326,21
4/26/2018,4,88,321,465,5,5,7,326,21
4/26/2018,4,89,300,371,3,5,6,326,21
4/26/2018,4,90,342,593,5,5,9,326,21
4/26/2018,4,93,311,423,5,5,9,326,21
4/26/2018,4,94,302,336,3,5,28,326,21
4/26/2018,4,79,316,324,3,5,11,326,21
4/26/2018,4,56,330,448,3,5,9,326,21
4/26/2018,4,46,329,490,3,5,9,326,21
4/26/2018,4,8,293,276,3,5,28,326,21
4/26/2018,4,47,275,258,5,5,5,326,21
4/26/2018,4,48,295,346,3,5,8,326,21
4/26/2018,4,9,285,267,3,5,10,326,21
4/26/2018,4,49,326,540,3,5,10,326,21
4/26/2018,4,10,304,333,3,5,8,326,21
4/26/2018,4,50,308,404,5,5,9,326,21
4/26/2018,4,371,283,310,5,5,6,326,21
4/26/2018,4,53,309,313,3,5,28,326,21
4/26/2018,4,388,317,441,5,5,10,326,21
4/26/2018,4,55,295,310,5,5,6,326,21
4/26/2018,4,67,250,196,3,5,4,326,21
4/26/2018,4,57,325,527,3,5,12,326,21
4/26/2018,4,58,324,518,5,5,8,326,21
4/26/2018,4,59,245,180,5,5,4,326,21
4/26/2018,4,60,314,379,3,5,10,326,21
4/26/2018,4,250,251,208,5,5,6,326,21
4/26/2018,4,249,306,351,3,5,9,326,21
4/26/2018,4,62,306,342,3,5,9,326,21
4/26/2018,4,63,305,404,5,5,8,326,21
4/26/2018,4,64,300,377,3,5,11,326,21
4/26/2018,4,65,310,448,3,5,10,326,21
4/26/2018,4,7,277,314,5,5,9,326,21
4/26/2018,4,54,343,537,5,5,14,326,21
4/26/2018,4,363,300,376,5,5,11,326,21
4/26/2018,4,350,300,347,3,5,7,326,21
4/26/2018,4,352,329,419,3,5,11,326,21
4/26/2018,4,353,319,373,7,5,28,326,21
4/26/2018,4,354,291,321,5,5,8,326,21
4/26/2018,4,355,312,429,3,5,7,326,21
4/26/2018,4,356,329,504,3,5,8,326,21
4/26/2018,4,41,330,385,3,5,8,326,21
4/26/2018,4,357,307,433,5,5,9,326,21
4/26/2018,4,358,298,294,7,5,9,326,21
4/26/2018,4,359,324,431,3,5,8,326,21
4/26/2018,4,131,318,463,5,5,10,326,21
4/26/2018,4,362,303,379,3,5,9,326,21
4/26/2018,4,347,306,413,5,5,9,326,21
4/26/2018,4,365,272,267,3,5,5,326,21
4/26/2018,4,366,335,522,5,5,7,326,21
4/26/2018,4,367,278,307,5,5,5,326,21
4/26/2018,4,368,326,504,3,5,28,326,21
4/26/2018,4,369,298,289,7,5,9,326,21
4/26/2018,4,51,287,302,3,5,7,326,21
4/26/2018,4,370,306,324,7,5,8,326,21
4/26/2018,4,52,330,441,3,5,10,326,21
4/26/2018,4,372,300,440,5,5,9,326,21
4/26/2018,4,373,292,291,3,5,7,326,21
4/26/2018,4,360,310,337,3,5,9,326,21
4/26/2018,4,334,316,369,7,5,28,326,21
4/26/2018,4,324,262,227,3,5,4,326,21
4/26/2018,4,325,303,357,3,5,28,326,21
4/26/2018,4,31,290,322,3,5,7,326,21
4/26/2018,4,326,317,442,5,5,28,326,21
4/26/2018,4,32,326,447,5,5,9,326,21
4/26/2018,4,327,318,409,3,5,8,326,21
4/26/2018,4,328,255,213,3,5,5,326,21
4/26/2018,4,329,291,270,7,5,6,326,21
4/26/2018,4,330,288,324,5,5,6,326,21
4/26/2018,4,331,297,347,5,5,8,326,21
4/26/2018,4,349,296,356,3,5,10,326,21
4/26/2018,4,333,320,370,7,5,10,326,21
4/26/2018,4,348,305,453,5,5,28,326,21
4/26/2018,4,335,328,439,5,5,7,326,21
4/26/2018,4,336,313,379,3,5,28,326,21
4/26/2018,4,338,305,394,3,5,6,326,21
4/26/2018,4,339,252,200,5,5,5,326,21
4/26/2018,4,340,332,541,3,5,7,326,21
4/26/2018,4,342,253,219,3,5,5,326,21
4/26/2018,4,343,292,350,3,5,10,326,21
4/26/2018,4,344,287,282,5,5,8,326,21
4/26/2018,4,345,297,383,3,5,10,326,21
4/26/2018,4,346,296,447,5,5,10,326,21
4/26/2018,4,61,303,324,3,5,9,326,21
4/26/2018,4,332,334,539,3,5,7,326,21
4/26/2018,4,399,336,450,3,5,12,326,21
4/26/2018,4,374,309,418,3,5,9,326,21
4/26/2018,4,364,305,343,5,5,11,326,21
4/26/2018,4,392,299,361,3,5,9,326,21
4/26/2018,4,393,320,426,3,5,9,326,21
4/26/2018,4,394,319,402,5,5,10,326,21
4/26/2018,4,337,349,536,5,5,11,326,21
4/26/2018,4,141,313,318,3,5,9,326,21
4/26/2018,4,395,314,347,3,5,29,326,21
4/26/2018,4,396,289,322,3,5,28,326,21
4/26/2018,4,151,307,410,3,5,8,326,21
4/26/2018,4,95,293,326,3,5,7,326,21
4/26/2018,4,398,299,341,3,5,9,326,21
4/26/2018,4,389,310,437,5,5,10,326,21
4/26/2018,4,161,245,171,5,5,4,326,21
4/26/2018,4,400,312,359,3,5,7,326,21
4/26/2018,4,171,308,257,5,5,10,326,21
4/26/2018,4,402,331,443,3,5,13,326,21
4/26/2018,4,403,321,442,3,5,28,326,21
4/26/2018,4,404,304,344,7,5,28,326,21
4/26/2018,4,181,265,208,3,5,4,326,21
4/26/2018,4,405,317,402,5,5,28,326,21
4/26/2018,4,406,322,404,3,5,7,326,21
4/26/2018,4,191,292,342,5,5,8,326,21
4/26/2018,4,407,334,527,5,5,11,326,21
4/26/2018,4,397,314,380,3,5,6,326,21
4/26/2018,4,341,268,234,3,5,7,326,21
4/26/2018,4,408,321,496,5,5,11,326,21
4/26/2018,4,1,309,310,3,5,9,326,21
4/26/2018,4,2,305,378,5,5,9,326,21
4/26/2018,4,71,284,300,5,5,28,326,21
4/26/2018,4,81,301,377,5,5,9,326,21
4/26/2018,4,376,298,372,5,5,9,326,21
4/26/2018,4,377,333,619,5,5,12,326,21
4/26/2018,4,378,253,203,7,5,5,326,21
4/26/2018,4,379,302,395,5,5,8,326,21
4/26/2018,4,91,315,387,3,5,9,326,21
4/26/2018,4,390,267,243,5,5,5,326,21
4/26/2018,4,380,317,393,5,5,6,326,21
4/26/2018,4,375,338,394,7,5,29,326,21
4/26/2018,4,382,315,395,5,5,10,326,21
4/26/2018,4,101,285,284,3,5,28,326,21
4/26/2018,4,383,316,365,3,5,29,326,21
4/26/2018,4,384,293,303,7,5,29,326,21
4/26/2018,4,111,289,293,3,5,10,326,21
4/26/2018,4,112,318,433,3,5,10,326,21
4/26/2018,4,385,284,297,5,5,6,326,21
4/26/2018,4,386,303,387,5,5,7,326,21
4/26/2018,4,121,300,366,3,5,9,326,21
4/26/2018,4,387,288,309,5,5,6,326,21
4/26/2018,4,410,288,275,7,5,9,326,21
4/26/2018,4,92,274,268,3,5,6,326,21
4/26/2018,4,256,319,399,3,5,9,326,21
4/26/2018,4,240,320,363,7,5,11,326,21
4/26/2018,4,242,318,469,5,5,10,326,21
4/26/2018,4,243,319,477,5,5,28,326,21
4/26/2018,4,244,307,336,5,5,12,326,21
4/26/2018,4,245,322,415,5,5,10,326,21
4/26/2018,4,246,302,392,5,5,8,326,21
4/26/2018,4,247,332,445,3,5,9,326,21
4/26/2018,4,248,307,371,3,5,8,326,21
4/26/2018,4,252,305,336,7,5,8,326,21
4/26/2018,4,253,302,377,3,5,7,326,21
4/26/2018,4,207,311,485,5,5,8,326,21
4/26/2018,4,255,296,319,3,5,10,326,21
4/26/2018,4,237,323,481,3,5,13,326,21
4/26/2018,4,257,310,435,5,5,28,326,21
4/26/2018,4,258,306,387,3,5,28,326,21
4/26/2018,4,259,314,471,3,5,11,326,21
4/26/2018,4,260,269,245,5,5,5,326,21
4/26/2018,4,262,327,499,5,5,8,326,21
4/26/2018,4,263,269,224,3,5,6,326,21
4/26/2018,4,264,259,245,3,5,8,326,21
4/26/2018,4,265,268,237,3,5,5,326,21
4/26/2018,4,266,313,348,5,5,8,326,21
4/26/2018,4,267,319,430,5,5,6,326,21
4/26/2018,4,254,310,348,3,5,10,326,21
4/26/2018,4,222,286,277,3,5,8,326,21
4/26/2018,4,208,312,326,3,5,9,326,21
4/26/2018,4,209,311,393,3,5,9,326,21
4/26/2018,4,210,321,427,5,5,8,326,21
4/26/2018,4,212,324,486,3,5,12,326,21
4/26/2018,4,213,318,439,5,5,10,326,21
4/26/2018,4,214,244,201,3,5,4,326,21
4/26/2018,4,215,323,387,5,5,9,326,21
4/26/2018,4,216,302,465,3,5,28,326,21
4/26/2018,4,217,312,415,3,5,9,326,21
4/26/2018,4,218,309,420,3,5,10,326,21
4/26/2018,4,239,307,355,5,5,12,326,21
4/26/2018,4,220,276,210,3,5,6,326,21
4/26/2018,4,238,332,487,5,5,12,326,21
4/26/2018,4,223,286,284,3,5,7,326,21
4/26/2018,4,224,315,457,3,5,9,326,21
4/26/2018,4,225,315,394,3,5,9,326,21
4/26/2018,4,226,293,312,5,5,8,326,21
4/26/2018,4,227,304,370,3,5,28,326,21
4/26/2018,4,228,315,418,5,5,28,326,21
4/26/2018,4,229,318,376,3,5,28,326,21
4/26/2018,4,230,312,385,5,5,11,326,21
4/26/2018,4,233,312,394,5,5,10,326,21
4/26/2018,4,235,317,457,3,5,8,326,21
4/26/2018,4,270,311,363,3,5,8,326,21
4/26/2018,4,219,318,376,3,5,9,326,21
4/26/2018,4,313,305,358,5,5,7,326,21
4/26/2018,4,268,307,335,3,5,28,326,21
4/26/2018,4,299,308,388,3,5,9,326,21
4/26/2018,4,300,286,313,3,5,8,326,21
4/26/2018,4,302,299,304,3,5,10,326,21
4/26/2018,4,303,291,351,5,5,10,326,21
4/26/2018,4,304,325,492,5,5,13,326,21
4/26/2018,4,305,306,379,5,5,29,326,21
4/26/2018,4,307,330,510,5,5,11,326,21
4/26/2018,4,308,301,370,5,5,8,326,21
4/26/2018,4,309,295,323,3,5,8,326,21
4/26/2018,4,297,322,449,3,5,7,326,21
4/26/2018,4,312,294,347,5,5,8,326,21
4/26/2018,4,296,316,522,5,5,28,326,21
4/26/2018,4,314,256,192,5,5,5,326,21
4/26/2018,4,315,253,201,5,5,5,326,21
4/26/2018,4,316,253,231,3,5,5,326,21
4/26/2018,4,317,320,432,5,5,9,326,21
4/26/2018,4,318,282,355,5,5,7,326,21
4/26/2018,4,319,256,236,3,5,4,326,21
4/26/2018,4,320,259,208,5,5,29,326,21
4/26/2018,4,322,314,424,5,5,5,326,21
4/26/2018,4,323,298,378,5,5,8,326,21
4/26/2018,4,381,304,466,5,5,7,326,21
4/26/2018,4,409,296,318,5,5,28,326,21
4/26/2018,4,310,311,366,8,5,8,326,21
4/26/2018,4,284,308,341,3,5,8,326,21
4/26/2018,4,234,329,414,3,5,8,326,21
4/26/2018,4,272,273,211,3,5,6,326,21
4/26/2018,4,273,307,337,3,5,28,326,21
4/26/2018,4,274,320,372,3,5,9,326,21
4/26/2018,4,275,282,283,3,5,5,326,21
4/26/2018,4,276,302,313,3,5,8,326,21
4/26/2018,4,277,338,480,3,5,13,326,21
4/26/2018,4,278,323,407,8,5,12,326,21
4/26/2018,4,279,301,346,3,5,10,326,21
4/26/2018,4,280,336,504,5,5,10,326,21
4/26/2018,4,298,282,312,3,5,7,326,21
4/26/2018,4,283,311,315,3,5,11,326,21
4/26/2018,4,269,317,440,5,5,10,326,21
4/26/2018,4,285,330,490,3,5,12,326,21
4/26/2018,4,286,297,314,7,5,28,326,21
4/26/2018,4,287,244,185,5,5,5,326,21
4/26/2018,4,288,294,279,3,5,9,326,21
4/26/2018,4,289,311,412,5,5,11,326,21
4/26/2018,4,290,254,214,3,5,5,326,21
4/26/2018,4,21,312,369,3,5,12,326,21
4/26/2018,4,292,323,506,3,5,28,326,21
4/26/2018,4,293,310,370,3,5,28,326,21
4/26/2018,4,294,308,354,5,5,8,326,21
4/26/2018,4,295,314,320,7,5,28,326,21
4/26/2018,4,282,289,315,3,5,8,326,21
4/26/2018,4,140,284,328,3,5,5,326,21
4/26/2018,4,154,287,353,5,5,8,326,21
4/26/2018,4,236,323,442,3,5,9,326,21
4/26/2018,4,129,321,355,5,5,8,326,21
4/26/2018,4,391,317,462,5,5,12,326,21
4/26/2018,4,132,290,325,5,5,28,326,21
4/26/2018,4,133,334,520,3,5,28,326,21
4/26/2018,4,134,309,357,5,5,10,326,21
4/26/2018,4,135,316,413,5,5,11,326,21
4/26/2018,4,136,279,275,3,5,28,326,21
4/26/2018,4,137,304,455,5,5,28,326,21
4/26/2018,4,126,314,407,3,5,10,326,21
4/26/2018,4,139,295,339,5,5,7,326,21
4/26/2018,4,124,319,339,3,5,7,326,21
4/26/2018,4,142,282,279,3,5,8,326,21
4/26/2018,4,143,328,457,5,5,8,326,21
4/26/2018,4,144,333,434,3,5,11,326,21
4/26/2018,4,145,333,410,3,5,8,326,21
4/26/2018,4,146,277,275,5,5,5,326,21
4/26/2018,4,147,301,372,5,5,7,326,21
4/26/2018,4,148,304,368,3,5,28,326,21
4/26/2018,4,149,319,420,5,5,9,326,21
4/26/2018,4,150,314,321,3,5,28,326,21
4/26/2018,4,152,330,536,5,5,7,326,21
4/26/2018,4,153,311,433,3,5,9,326,21
4/26/2018,4,138,303,400,5,5,9,326,21
4/26/2018,4,109,309,318,3,5,10,326,21
4/26/2018,4,96,256,192,3,5,28,326,21
4/26/2018,4,97,313,338,3,5,7,326,21
4/26/2018,4,98,315,424,3,5,10,326,21
4/26/2018,4,99,295,310,3,5,7,326,21
4/26/2018,4,100,273,251,3,5,6,326,21
4/26/2018,4,102,255,191,3,5,28,326,21
4/26/2018,4,103,310,463,3,5,9,326,21
4/26/2018,4,104,310,347,3,5,28,326,21
4/26/2018,4,105,311,450,3,5,11,326,21
4/26/2018,4,106,307,517,5,5,12,326,21
4/26/2018,4,127,304,393,3,5,12,326,21
4/26/2018,4,108,308,450,5,5,28,326,21
4/26/2018,4,130,337,603,5,5,11,326,21
4/26/2018,4,110,315,468,3,5,10,326,21
4/26/2018,4,113,340,514,5,5,14,326,21
4/26/2018,4,114,268,246,5,5,5,326,21
4/26/2018,4,115,316,424,3,5,8,326,21
4/26/2018,4,116,297,403,3,5,10,326,21
4/26/2018,4,117,334,539,5,5,11,326,21
4/26/2018,4,118,344,578,5,5,8,326,21
4/26/2018,4,119,316,398,3,5,10,326,21
4/26/2018,4,120,330,469,5,5,28,326,21
4/26/2018,4,122,250,169,3,5,4,326,21
4/26/2018,4,123,253,202,3,5,5,326,21
4/26/2018,4,107,277,232,3,5,5,326,21
4/26/2018,4,196,315,349,3,5,28,326,21
4/26/2018,4,183,304,433,3,5,9,326,21
4/26/2018,4,184,315,444,5,5,8,326,21
4/26/2018,4,185,314,332,5,5,10,326,21
4/26/2018,4,186,254,212,5,5,5,326,21
4/26/2018,4,187,284,276,7,5,8,326,21
4/26/2018,4,188,317,370,5,5,7,326,21
4/26/2018,4,189,309,398,5,5,7,326,21
4/26/2018,4,190,310,403,3,5,7,326,21
4/26/2018,4,192,312,461,5,5,28,326,21
4/26/2018,4,193,316,423,3,5,8,326,21
4/26/2018,4,182,255,173,7,5,5,326,21
4/26/2018,4,195,317,365,5,5,29,326,21
4/26/2018,4,204,330,535,5,5,8,326,21
4/26/2018,4,197,308,350,3,5,7,326,21
4/26/2018,4,198,309,337,3,5,8,326,21
4/26/2018,4,199,302,288,3,5,8,326,21
4/26/2018,4,200,324,411,7,5,8,326,21
4/26/2018,4,201,312,443,5,5,12,326,21
4/26/2018,4,202,308,400,5,5,9,326,21
4/26/2018,4,203,339,555,5,5,14,326,21
4/26/2018,4,155,273,226,3,5,6,326,21
4/26/2018,4,205,314,481,3,5,10,326,21
4/26/2018,4,128,320,560,3,5,28,326,21
4/26/2018,4,206,300,295,3,5,28,326,21
4/26/2018,4,194,286,262,5,5,28,326,21
4/26/2018,4,159,296,366,3,5,8,326,21
4/26/2018,4,156,279,252,3,5,7,326,21
4/26/2018,4,180,284,221,7,5,28,326,21
4/26/2018,4,158,299,354,3,5,7,326,21
4/26/2018,4,160,327,504,3,5,9,326,21
4/26/2018,4,162,330,433,5,5,28,326,21
4/26/2018,4,163,326,450,5,5,8,326,21
4/26/2018,4,164,326,509,5,5,28,326,21
4/26/2018,4,165,312,376,3,5,28,326,21
4/26/2018,4,166,322,448,3,5,8,326,21
4/26/2018,4,167,314,449,5,5,12,326,21
4/26/2018,4,401,312,376,3,5,10,326,21
4/26/2018,4,168,238,166,3,5,4,326,21
4/26/2018,4,177,322,450,5,5,29,326,21
4/26/2018,4,169,294,303,3,5,7,326,21
4/26/2018,4,179,305,428,5,5,28,326,21
4/26/2018,4,157,296,387,5,5,9,326,21
4/26/2018,4,178,339,526,5,5,13,326,21
4/26/2018,4,176,327,401,3,5,10,326,21
4/26/2018,4,175,286,334,3,5,9,326,21
4/26/2018,4,174,324,564,5,5,9,326,21
4/26/2018,4,173,315,387,3,5,8,326,21
4/26/2018,4,172,259,209,3,5,6,326,21
4/26/2018,4,170,266,241,3,5,4,326,21
4/25/2018,4,72,309,394,3,5,28,326,21
4/25/2018,4,62,292,303,3,5,8,326,21
4/25/2018,4,63,293,303,3,5,7,326,21
4/25/2018,4,64,256,219,3,5,5,326,21
4/25/2018,4,65,359,675,3,5,16,326,21
4/25/2018,4,66,316,468,3,5,10,326,21
4/25/2018,4,67,298,331,5,5,8,326,21
4/25/2018,4,68,293,305,5,5,8,326,21
4/25/2018,4,59,273,270,5,5,7,326,21
4/25/2018,4,70,249,198,5,5,28,326,21
4/25/2018,4,58,303,395,5,5,28,326,21
4/25/2018,4,73,319,304,3,5,28,326,21
4/25/2018,4,74,334,398,5,5,11,326,21
4/25/2018,4,75,307,345,3,5,9,326,21
4/25/2018,4,76,290,346,5,5,8,326,21
4/25/2018,4,77,306,367,5,5,28,326,21
4/25/2018,4,78,335,436,5,5,10,326,21
4/25/2018,4,79,256,201,5,5,5,326,21
4/25/2018,4,80,308,384,5,5,8,326,21
4/25/2018,4,82,304,373,5,5,7,326,21
4/25/2018,4,69,306,420,3,5,9,326,21
4/25/2018,4,47,292,308,3,5,8,326,21
4/25/2018,4,37,313,380,5,5,8,326,21
4/25/2018,4,38,321,454,3,5,7,326,21
4/25/2018,4,39,342,506,5,5,10,326,21
4/25/2018,4,40,302,380,5,5,7,326,21
4/25/2018,4,41,306,412,5,5,9,326,21
4/25/2018,4,42,249,167,3,5,4,326,21
4/25/2018,4,43,259,226,5,5,9,326,21
4/25/2018,4,44,289,350,5,5,12,326,21
4/25/2018,4,60,273,276,3,5,6,326,21
4/25/2018,4,46,306,397,5,5,10,326,21
4/25/2018,4,85,317,374,3,5,8,326,21
4/25/2018,4,48,296,368,3,5,6,326,21
4/25/2018,4,49,321,431,3,5,28,326,21
4/25/2018,4,50,270,229,3,5,5,326,21
4/25/2018,4,52,319,442,3,5,9,326,21
4/25/2018,4,53,304,352,3,5,10,326,21
4/25/2018,4,54,307,405,5,5,7,326,21
4/25/2018,4,55,292,282,3,5,8,326,21
4/25/2018,4,56,316,472,3,5,11,326,21
4/25/2018,4,57,315,448,5,5,10,326,21
4/25/2018,4,45,321,458,3,5,7,326,21
4/25/2018,4,123,256,193,5,5,5,326,21
4/25/2018,4,110,307,374,3,5,9,326,21
4/25/2018,4,113,341,564,3,5,9,326,21
4/25/2018,4,114,291,328,3,5,8,326,21
4/25/2018,4,115,329,457,5,5,7,326,21
4/25/2018,4,116,316,392,5,5,9,326,21
4/25/2018,4,117,310,411,5,5,28,326,21
4/25/2018,4,118,306,407,5,5,8,326,21
4/25/2018,4,119,309,448,3,5,9,326,21
4/25/2018,4,83,314,449,5,5,28,326,21
4/25/2018,4,122,251,232,3,5,5,326,21
4/25/2018,4,106,279,340,5,5,8,326,21
4/25/2018,4,124,301,412,3,5,6,326,21
4/25/2018,4,125,290,325,3,5,8,326,21
4/25/2018,4,127,298,352,3,5,7,326,21
4/25/2018,4,128,250,203,5,5,4,326,21
4/25/2018,4,129,307,370,3,5,10,326,21
4/25/2018,4,251,318,451,5,5,7,326,21
4/25/2018,4,130,287,323,5,5,5,326,21
4/25/2018,4,132,248,179,3,5,5,326,21
4/25/2018,4,133,287,309,5,5,7,326,21
4/25/2018,4,120,304,367,3,5,9,326,21
4/25/2018,4,97,303,368,5,5,6,326,21
4/25/2018,4,34,258,207,3,5,4,326,21
4/25/2018,4,86,357,717,5,5,28,326,21
4/25/2018,4,87,321,363,3,5,6,326,21
4/25/2018,4,88,289,321,5,5,10,326,21
4/25/2018,4,89,308,355,3,5,10,326,21
4/25/2018,4,90,266,208,3,5,28,326,21
4/25/2018,4,92,321,380,5,5,10,326,21
4/25/2018,4,93,311,385,5,5,7,326,21
4/25/2018,4,94,298,327,3,5,9,326,21
4/25/2018,4,109,278,281,3,5,6,326,21
4/25/2018,4,96,322,438,3,5,9,326,21
4/25/2018,4,107,305,347,5,5,7,326,21
4/25/2018,4,98,298,352,5,5,9,326,21
4/25/2018,4,99,318,461,5,5,6,326,21
4/25/2018,4,100,265,260,3,5,5,326,21
4/25/2018,4,102,314,387,3,5,8,326,21
4/25/2018,4,103,347,629,5,5,10,326,21
4/25/2018,4,104,310,438,5,5,13,326,21
4/25/2018,4,301,331,552,5,5,10,326,21
4/25/2018,4,105,286,314,3,5,6,326,21
